codigoOC,FechaEnvioOC,NombreOC,DescripcionOC,MontoNetoOC,DescuentosOC,CargosOC,ImpuestosOC,MontoTotalOC,UnidadCompra,Proveedor,ProveedorRUT,ActividadProveedor,TamanoProveedor,RegionProveedor,CodigoProductoONU,DescripcionItem,CantidadItem,UnidadMedida,MontoNetoItem,MontoTotalItem,CodigoCotizacion,DescripcionCotizacion,CodigoProductoCotizadoONU,RUTProveedorCotizacion,DetalleCotizacion
1058012-6798-AG25,22/4/2025,COMPRA ALTERNATIVA FALTA CENABAST MARZO / ISOTRETINOINA 20 MG CP,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-6716-AG25. ADQUSICIÓN VÍA COMPRA ÁGIL. DESPACHO 48 A 72 HRS. CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. REF 1058012-227-COT25.,$921.600,000,000,175104,1096704,Fármarcos,SERVICIOS FARMACEUTICOS Y DE SALUD QAFARMA SPA,78.045.809-7,,NoClasificado,Región Metropolitana de Santiago,85121902,ISOTRETINOINA 20 MG CP,900,Cápsula,1.024,921600,1058012-227-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE ISOTRETINOINA 20 MG CP. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CP), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN CUALQUIER INFORMACIÓN SOLICITADA PARA ESTA COTIZACIÓN.",85121902,78.045.809-7,"Despacho en 48-72 horas, Oc minima 100.000, despacho sin costo extra, contacto Qafarma.spa@gmail.com	Datos de pago: Rut 78.045.809-7 cuenta corriente n° 96176791 Banco Santander, correo qa.farmavidda@gmail.com"
1058012-8335-AG25,22/9/2025,COMPRA ALTERNATIVA CONTROLADOS/ METILFENIDATO 36 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR DE N° ÓRDENES 1058012-7240-SE257711 Y 7860 ADQUISICIÓN VÍA COMPRA ÁGIL. TRASLADO CARGO A CONFIRMAR CON EL SR. RODRIGO BARRÍA AL CORREO rodrigo.barria.b@redsalud.gov.cl Ó AL FONO 61 -2293466. ZGEN (100006139) REF 1058012-546-COT25,$600.000,000,000,114000,714000,Fármarcos,Exeltis Chile SpA,76.383.221-K,Farmaceutico,Grande,Región Metropolitana de Santiago,51142618,METILFENIDATO 36 MG CM LP,600,Comprimido,1.000,600000,1058012-546-COT25,"EL HCM REQUIERE METILFENIDATO 36 MG CM LP. INDICAR FECHA DE ENTREGA EN BODEGA HCM, FACTOR EMPAQUE, FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO. POSTULAR SOLO SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. COMPRA SUJETA A MULTA DE NO RESPETAR FECHA ESTIMADA DE ENTREGA. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $1, O QUE SOBREPASE EL VALOR DEL MONTO ESTIMADO O NO CUMPLA CON LOS DIAS Y DOC. SOLICITAD",51142618,76.383.221-K,236795 OSMETIL 36 - METILFENIDATO 36 MG. CADA FRASCO CONTIENE 30 COMPRIMIDOS DE LIBERACION OSMOTICA PROLONGADAVENC 30-04-2027 MINMO FACT Y DESP $ 150.000 NETOENTREGA 3 DIAS HAB.
1058012-4756-AG25,26/3/2025,COMPRA ALTERNATIVA FARMACIA AMBULATORIA MARZO / TRAMADOL 100 MG ML GTS,COMPRA ALTERNATIVA POR FALTA DE STOCK EN OC N° 1058012-4675-SE25. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 24 A 48 HRS. SEGÚN COTIZACIÓN. ZGEN 100001463. REF 1058012-157-COT25.,$1.755.000,000,000,333450,2088450,Fármarcos,ADN FARMACEUTICA SPA,76.786.297-0,DROGUERIA,Mediana,Región Metropolitana de Santiago,51142235,TRAMADOL 100 MG ML GTS (1 ML = 40 GOTAS),1800,Frasco,975,1755000,1058012-157-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE TRAMADOL 100 MG ML GTS. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (ML), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",51142235,76.786.297-0,"TRAMADOL GTS.100MG/ML.10M, COSTO FLETE INCLUIDO, DESPACHO DE 24 A 48 HORAS, UNA VEZ ACEPTADA LA ORDEN DE COMPRA, SIN MÍNIMO DE FACTURACIÓN, VENCE SUPERIOR A 12 MESES (PV) pvalencia@adnfarmaceutica.cl"
1058012-8336-AG25,22/9/2025,COMPRA ALTERNATIVA CONTROLADOS JULIO - AGOSTO / METILFENIDATO 27 MG CM LP,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR DE N° ORDEN 1058012-7709-SE25 7859-SE25. ADQUISICIÓN VÍA COMPRA ÁGIL. TRASLADO CARGO A CONFIRMAR CON EL SR. RODRIGO BARRÍA AL CORREO rodrigo.barria.b@redsalud.gov.cl Ó AL FONO 61 -2293466. ZGEN 100006138 REF 1058012-535-COT25,$230.400,000,000,43776,274176,Fármarcos,Exeltis Chile SpA,76.383.221-K,Farmaceutico,Grande,Región Metropolitana de Santiago,51142618,METILFENIDATO 27 MG CM LIBERACIÓN PROLONGADA,240,Comprimido,960,230400,1058012-535-COT25,"EL HCM REQUIERE METILFENIDATO 27 MG CM LP. INDICAR FECHA DE ENTREGA EN BODEGA HCM, FACTOR EMPAQUE, FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO. POSTULAR SOLO SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. COMPRA SUJETA A MULTA DE NO RESPETAR FECHA ESTIMADA DE ENTREGA. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $1, O QUE SOBREPASE EL VALOR DEL MONTO ESTIMADO O NO CUMPLA CON LOS DIAS Y DOC. SOLICITADOS.",51142618,76.383.221-K,236794 OSMETIL 27 - METILFENIDATO 27 MG. CADA FRASCO CONTIENE 30 COMPRIMIDOS DE LIBERACION OSMOTICA PROLONGADA VENC 31-MAR.-2027 ENTREGA 6 DIAS HAB MINIMO FACT Y DESP $ 150.000 NETO
1058012-6964-AG25,5/6/2025,FALTA CENABAST ABRIL/ ISOTRETINOINA 20 MG CAP,PEDIDO FALTA CENABAST ABRIL. COMPRA AGIL DESPACHO CARGO DEL PROVEEDOR. 1058012-212-COT25,$425.700,000,000,80883,506583,Fármarcos,ADN FARMACEUTICA SPA,76.786.297-0,DROGUERIA,Mediana,Región Metropolitana de Santiago,51241220,ISOTRETINOINA 20 MG CAP,450,Unidad,946,425700,1058012-212-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE ISOTRETINOINA 20 MG CAP. INDICAR AL COTIZAR: FECHA DE ENTREGA EN BODEGA DEL HCM, PRESENTACIÓN (ML), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO. POSTULAR SOLO SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. COMPRA SUJETA A MULTA POR NO RESPETAR FECHA ESTIMADA DE ENTREGA DE LA OC. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, O NO CUMPLAN CON LO SOLICITADO. MOTIVO IPORTANTE PARA DEJAR FUERA UNA OFERTA ES S",51241220,76.786.297-0,"INFLADER CAP.20MG.CX30*ENTREGA DE 24 A 48 HRS, VENCE MAS DE 12 MESES, DESPACHO C/FACTURA INCLUIDO EN EL PRECIO, SIN MINIMO DE COMPRA,CON POLITICA DE CANJE, OFERENTE Ximena Silva/9-57438894/xsilva@adnfarmaceutica.cl"
1058012-1777-AG24,19/7/2024,(FAR) FARMACIA DOSIS UNITARIA JULIO / GLUCOSA 50% 20 ML SOL INY AMP,PEDIDO FARMACIA DOSIS UNITARIA JULIO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 30 A 45 DÍAS SEGÚN COTIZACIÓN. REF 1058012-496-COT24.,$450.000,000,000,85500,535500,Fármarcos,FARMACIAS Y DROGUERÍAS DE CHILE SPA,76.032.335-7,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE PRODUCTOS MEDICINALES,Mediana,Región Metropolitana de Santiago,51142149,GLUCOSA 50% 20 ML SOLUCIÓN INYECTABLE AMP,500,Ampolla,900,450000,1058012-496-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE GLUCOSA 50% 20 ML SOL INY AMP. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (ML), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51142149,76.032.335-7,Glucosa Solución Inyectable 50% - 100 ampolla Plástico - 20ml - Halex Istar- Vencimiento mayor a 12 meses- Importación por art 99 del producto. Fecha estimada de entrega segunda semana de Agosto de 2024.
1058012-4755-AG25,26/3/2025,FARMACIA AMBULATORIA MARZO / FLECAINIDA 100 MG CM,PEDIDO FARMACIA AMBULATORIA MARZO. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 7 DÍAS SEGÚN COTIZACIÓN. ZGEN 100005331. REF 1058012-154-COT25.,$261.600,000,000,49704,311304,Fármarcos,SCM PHARMA SPA,77.337.544-5,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Mediana,Región Metropolitana de Santiago,51121515,FLECAINIDA 100 MG CM,300,Comprimido,872,261600,1058012-154-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE FLECAINIDA 100 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51121515,77.337.544-5,"Se adjunta cotización detallada, Contacto F. 225104550, contacto@scmpharma.cl, Despacho sin costo, Envio 7 dias- monto mínimo de despacho $ 100.000.- Cotización valida por 15 días."
1058012-1774-AG24,22/7/2024,(FAR) COMPRA ALTERNATIVA CONTROLADOS JULIO / METILFENIDATO 36 MG CM LP,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-1536-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 3 DÍAS HÁBILES SEGÚN COTIZACIÓN. ZGEN 100006139. REF 1058012-443-COT24.,$255.300,000,000,48507,303807,Fármarcos,Exeltis Chile SpA,76.383.221-K,Farmaceutico,Grande,Región Metropolitana de Santiago,51142618,METILFENIDATO 36 MG CM,300,Comprimido,851,255300,1058012-443-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE METILFENIDATO 36 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (ML), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO y ESPECIFICAR FECHA DE ENTREGA, INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51142618,76.383.221-K,236795 OSMETIL 36 mg Metilfenidato 36 mg Cada frasco contiene 30 comprimidos recubiertos de liberaci?n osm?tica prolongada. Entrega 3 d?as h?biles. Monto m?nimo de despacho y facturaci?n $100.000 Neto (Vence 31-jul.-2025
1058012-101-AG25,13/1/2025,FARMACIA AMBULATORIA ENERO / EPLERENONA 50 MG CM,PEDIDO FARMACIA AMBULATORIA ENERO. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 7 DÍAS CARGO DEL PROVEEDOR. ZGEN 100005944. REF 1058012-7-COT25.,$248.400,000,000,47196,295596,Fármarcos,SCM PHARMA SPA,77.337.544-5,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Mediana,Región Metropolitana de Santiago,85121902,EPLERENONA 50 MG CM,300,Comprimido,828,248400,1058012-7-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE EPLERENONA 50 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",85121902,77.337.544-5,"Se adjunta cotización detallada, Contacto F. 225104550, contacto@scmpharma.cl, Despacho sin costo, Envio 7 dias- monto mínimo de despacho $ 100.000.- Cotización valida por 15 días."
1058012-1775-AG24,22/7/2024,(FAR) COMPRA ALTERNATIVA CONTROLADOS JULIO / METILFENIDATO 27 MG CM LP,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-1535-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 3 DÍAS HÁBILE SSEGÚN COTIZACIÓN. ZGEN 100006138. REF 1058012-444-COT24.,$240.600,000,000,45714,286314,Fármarcos,Exeltis Chile SpA,76.383.221-K,Farmaceutico,Grande,Región Metropolitana de Santiago,51142618,METILFENIDATO 27 MG CM,300,Comprimido,802,240600,1058012-444-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE METILFENIDATO 27 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (ML), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO y ESPECIFICAR FECHA DE ENTREGA, INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51142618,76.383.221-K,236794	OSMETIL 27 mg Metilfenidato 27 mg Cada frasco contiene 30 comprimidos recubiertos de liberaci?n osm?tica prolongada. Entrega 3 d?as h?biles. Monto m?nimo de despacho yfacturaci?n $100.000 Neto. (vence 30-nov.-2025
1058012-6756-AG25,4/10/2025,PARTICULAR FARMACIA ABRIL / ESPIRONOLACTONA 100 MG CM,"PEDIDO PARTICULAR FARMACIA ABRIL. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 13 A 20 DÍAS POSTERIOR A LA APROBACIÓN DE LOS DOCUMENTOS, CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. TRATAMIENTO PACIENTE P.D.A. DIAGNOSTICO SINDROME DE BARTTER Y SEGÚN RECETA INSTITUCIONAL N° 548090. REF 1058012-184-COT25",$320.000,000,000,60800,380800,Fármarcos,"COMERCIALIZADORA DE ALIMENTOS ESPECIALIZADOS, MEDICAMENTOS Y DISPOSITI",77.145.531-K,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Mediana,Región Metropolitana de Santiago,51191507,ESPIRONOLACTONA 100 MG CM,400,Comprimido,800,320000,1058012-184-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIEREESPIRONOLACTONA 100 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN CUALQUIER INFORMACIÓN SOLICITADA PARA ESTA COTIZACIÓN.",51191507,77.145.531-K,"Spironolactone 100mg (Espironolactona) frasco de 100 tabletas, plazo de entrega 13 a 20 días hábiles, una vez aprobados los documentos. Servicio importación medicamentos para uso personal, Art. N°24 del DTO, N°3 del MINSAL. ver documentos adjuntos."
1058012-1539-AG24,28/6/2024,COMPRA ALTERNATIVA STOCK CRÍTICO FARMACIA AMBULATORIA JUNIO / CINACALCET 60 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR N° 1058012-1454-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 3 DÍAS SEGÚN COTIZACIÓN. ZGEN 100003459. REF 1058012-436-COT24.,$715.500,000,000,135945,851445,Fármarcos,EMCURE PHARMA CHILE SPA,77.240.238-4,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE",Pequeña,Región Metropolitana de Santiago,85121902,CINACALCET 60 MG CM,900,Comprimido,795,715500,1058012-436-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERECINACALCET 60 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",85121902,77.240.238-4,"CINACALCET COMPRIMIDOS RECUBIERTOS 60 mg, Caja X 28 CM, Bioequivalente, Registro ISP F-27631, vencimiento 28-02-2027 Stock disponible, entrega en 3 días, despacho incluido. Datos de contacto en cotización adjunta."
1058012-2767-AG24,27/11/2024,COMPRA ALTERNATIVA FALTA CENABAST OCTUBRE / CINACALCET 60 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-2476-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 3 DÍAS SEGÚN COTIZACIÓN. ZGEN 100003459. REF 1058012-640-COT24.,$467.460,000,000,88817,556277,Fármarcos,EMCURE PHARMA CHILE SPA,77.240.238-4,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE",Micro,Región Metropolitana de Santiago,85121902,CINACALCET 60 MG CM,588,Comprimido,795,467460,1058012-640-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE CINACALCET 60 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO CARGO PROVEEDOR (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN Y DOCUMENTOS SOLICITADOS.",85121902,77.240.238-4,"CINACALCET COMPRIMIDOS RECUBIERTOS 60 mg, Caja X 28 CM, Bioequivalente, Registro ISP F-27631, vencimiento 28-02-2027 Stock disponible, entrega en 3 días. Datos de contacto en cotización adjunta."
1058012-4595-AG25,3/4/2025,COMPRA ALTERNATIVA FARMACIA AMBULATORIA FEBRERO / SOLIFENACINA SUCCINATO 5 MG CM,COMPRA ALTERNATIVA POR FALTA DE STOCK EN OC N° 1058012-4364-SE25. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 7 DÍAS SEGÚN COTIZACIÓN. ZGEN 100006304. REF 1058012-127-COT25.,$1.373.400,000,000,260946,1634346,Fármarcos,SCM PHARMA SPA,77.337.544-5,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Mediana,Región Metropolitana de Santiago,85121902,SOLIFENACINA SUCCINATO 5 MG CM,1800,Comprimido,763,1373400,1058012-127-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE SOLIFENACINA SUCCINATO 5 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARA INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, NO ENTREGUEN DOCUMENTACIÓN TÉCNICA U OMITAN INFORMACIÓN.",85121902,77.337.544-5,"Se adjunta cotización detallada, Contacto F. 225104550, contacto@scmpharma.cl, Despacho sin costo, Envio 7 dias- monto mínimo de despacho $ 100.000.- Cotización valida por 15 días."
1058012-1776-AG24,22/7/2024,(FAR) COMPRA ALTERNATIVA CONTROLADOS JULIO / METILFENIDATO 18 MG CM LP,COMPRA ALTERNATIVA POR FALTA DE STOCK EN PROVEEDOR OC N° 1058012-1534-SE24. ADQUISICIÓN VÍA COMPRA ÁGIL. FLETE 3 DÍAS HÁBILES SEGÚN COTIZACIÓN. ZGEN 100006137. REF 1058012-445-COT24.,$217.500,000,000,41325,258825,Fármarcos,Exeltis Chile SpA,76.383.221-K,Farmaceutico,Grande,Región Metropolitana de Santiago,51142618,METILFENIDATO 18 MG CM LP,300,Comprimido,725,217500,1058012-445-COT24,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE METILFENIDATO 18 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (ML), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO y ESPECIFICAR FECHA DE ENTREGA, INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN INFORMACIÓN.",51142618,76.383.221-K,236793	OSMETIL 18 mg Metilfenidato 18 mg. Cada frasco contiene 30 comprimidos recubiertos de liberaci?n osm?tica prolongada. Entrega 3 d?as h?biles. Monto m?nimo de despacho y facturaci?n $100.000 Neto (vence 31-jul.-2025
1058012-6754-AG25,4/10/2025,PARTICULAR FARMACIA ABRIL / AMILORIDA 5 MG CM,"PEDIDO PARTICULAR FARMACIA ABRIL. ADQUISICIÓN VÍA COMPRA ÁGIL. DESPACHO 13 A 20 DÍAS POSTERIOR A LA APROBACIÓN DE LOS DOCUMENTOS, CARGO DEL PROVEEDOR SEGÚN COTIZACIÓN. TRATAMIENTO PCTE P.D.A. DIAGNOSTICO SINDROME DE BARTTER Y SEGÚN RECETA INSTITUCIONAL N° 548086 REF 1058012-183-COT25.",$280.000,000,000,53200,333200,Fármarcos,"COMERCIALIZADORA DE ALIMENTOS ESPECIALIZADOS, MEDICAMENTOS Y DISPOSITI",77.145.531-K,VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES,Mediana,Región Metropolitana de Santiago,51191506,AMILORIDA 5 MG CM,400,Comprimido,700,280000,1058012-183-COT25,"EL HOSPITAL CLÍNICO DE MAGALLANES REQUIERE AMILORIDA 5 MG CM. INDICAR AL COTIZAR: VALOR UNITARIO TOTAL, PRESENTACIÓN (CM), FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO (ESPECIFICAR, PARA ACORDAR RETIRO CARGO HOSPITAL DE SER NECESARIO), E INDICAR SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. SE DECLARARÁ INADMISIBLE OFERTA QUE INDIQUE VALOR REFERENCIAL $0 o $1, U OMITAN CUALQUIER INFORMACIÓN SOLICITADA PARA ESTA COTIZACIÓN.",51191506,77.145.531-K,"Amiloride 5mg (Amilorida) frasco de 100 tabletas, plazo de entrega 13 a 20 días hábiles, una vez aprobados los documentos. Servicio importación medicamentos para uso personal, Art. N°24 del DTO, N°3 del MINSAL. ver documentos adjuntos."
1058012-7267-AG25,6/4/2025,FALTA CENABAST MAYO/ GLUCOSA 5% MTZ ENVASE SEMIRIGIDO 250 ML.,PEDIDO FALTA CENABAST. ONCOLOGÍA. COMPRA AGIL. DESPACHO AEREO A CARGO DEL PROVEEDOR. 1058012-321-COT25,$130.944,000,000,24879,155823,Fármarcos,LABORATORIO SANDERSON SA,91.546.000-3,"FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE",Grande,Región Metropolitana de Santiago,51191601,GLUCOSA 5% MTZ ENVASE SEMIRIGIDO 250 ML,192,Unidad,682,130944,1058012-321-COT25,"EL HCM REQUIERE GLUCOSA 5% MTZ ENVASE SEMIRIGIDO 250 ML. INDICAR FECHA DE ENTREGA EN BODEGA HCM, FACTOR EMPAQUE, FECHA VCTO, ADJUNTAR FICHA TÉCNICA Y/O REGISTRO ISP, TIPO DE TRASLADO. POSTULAR SOLO SI CUENTA CON STOCK PARA DESPACHO INMEDIATO. COMPRA SUJETA A MULTA DE NO RESPETAR FECHA ESTIMADA DE ENTREGA. SE DESESTIMARÁ OFERTA QUE INDIQUE VALOR REFERENCIAL $1, O QUE SOBREPASE EL VALOR DEL MONTO ESTIMADO O NO CUMPLA CON LOS DIAS Y DOC. SOLICITADOS.",51191601,91.546.000-3,"Cotización_0020178950 despacho en cajas cerradas, según factor de empaque indicado en cotización. Despacho mínimo $200.000.-"
